tree,depth,nodes,Selecting Bootstrapped Samples,Initialization of FindBestCondOblique,SampleProjection,ApplyProjection,Bucket Allocation & Initialization=0,Filling & Finalizing the Buckets,SortFeature,ScanSplits,Post-processing after Training all Trees,EvaluateProjection,FillExampleBucketSet (next 3 calls),,  ,Parameter,Value
2,4,4,0.0,0.000115561,0.001479101,0.0020755979999999997,0.00010533,0.00055154,0.011799529,0.005651467,0.0,0.02662626,0.017158324,,,,
2,5,8,0.0,0.000231674,0.002793577,0.0024796640000000003,0.000209569,0.000663668,0.010613635,0.004207131,0.0,0.03187269,0.020508668,,,,
2,6,8,0.0,0.00023441,0.0027321339999999998,0.001958982,0.00022277900000000002,0.000556196,0.008210401,0.002304961,0.0,0.026987320000000002,0.017862062,,,,
2,7,2,0.0,5.274e-05,0.000646387,0.000213339,5.2026e-05,7.3901e-05,0.000147493,0.000103762,0.0,0.00412148,0.002397806,,,,
3,0,1,2.0415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3,1,1,0.0,2.6612e-05,0.000434223,0.00173643,2.6876e-05,0.000470793,0.015725324,0.006545945,0.0,0.0251114,0.017439097,,,,
3,2,2,0.0,5.8021999999999994e-05,0.000815217,0.001888013,5.161e-05,0.000515027,0.013755357,0.006385638,0.0,0.0250515,0.016646863,,,,
3,3,4,0.0,0.000110395,0.001486969,0.0021043629999999997,0.000104166,0.000574424,0.012817154,0.006149948,0.0,0.02791712,0.018056786,,,,
3,4,6,0.0,0.000162139,0.002181311,0.002373843,0.000157183,0.00062729,0.011254465,0.004667692,0.0,0.02918174,0.018990411,,,,
3,5,8,0.0,0.000233586,0.002809878,0.001927927,0.000210411,0.000493584,0.005142288,0.002203697,0.0,0.02419097,0.014913846,,,,
3,6,6,0.0,0.000170295,0.002033275,0.000900034,0.000158464,0.000275854,0.001425613,0.000731175,0.0,0.01424853,0.008450759,,,,
3,7,2,0.0,5.4303e-05,0.000647963,0.000301288,5.1804e-05,8.9116e-05,0.000473938,0.000242325,0.0,0.00473058,0.002800557,,,,
4,0,1,2.0369e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4,1,1,0.0,2.7781e-05,0.000458404,0.00180448,2.6669e-05,0.00047112,0.0159652,0.006729276,0.0,0.0255992,0.017719881,,,,
4,2,2,0.0,7.7498e-05,0.000816811,0.002037125,5.1664e-05,0.000510226,0.01416955,0.006511776,0.0,0.025684,0.017130642,,,,
4,3,4,0.0,0.000119589,0.001480058,0.002191824,0.000109513,0.000571694,0.013009208,0.005754898,0.0,0.02785211,0.018305451,,,,
4,4,6,0.0,0.000175306,0.002145402,0.002148781,0.000155244,0.000593171,0.010943328,0.004208373,0.0,0.02810066,0.018586366,,,,
4,5,2,0.0,6.597100000000001e-05,0.000756264,0.0009144029999999999,5.1922e-05,0.000234516,0.004497152,0.002398608,0.0,0.01137822,0.00711334,,,,
4,6,4,0.0,0.000106958,0.001412202,0.00110891,0.000107389,0.000300109,0.003879678,0.001950651,0.0,0.01428692,0.008833296,,,,
4,7,4,0.0,0.00014056300000000002,0.001396988,0.000999151,0.000103991,0.000258615,0.002805233,0.001139721,0.0,0.01225167,0.007652136,,,,
4,8,2,0.0,7.8674e-05,0.000719733,0.00044421200000000004,5.2842e-05,9.883e-05,0.000631744,0.000260623,0.0,0.00505821,0.003106354,,,,
5,0,1,2.0542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5,1,1,0.0,2.4877e-05,0.000428866,0.0017249,2.6674e-05,0.000468275,0.015755881,0.006584272,0.0,0.0252046,0.017462919,,,,
5,2,2,0.0,5.4025e-05,0.0007751570000000001,0.001895637,5.2668e-05,0.00050558,0.013880847,0.006511552,0.0,0.0253486,0.016769494,,,,
5,3,4,0.0,0.000109736,0.0017218289999999998,0.002175622,0.000105258,0.000578683,0.012442937,0.006229882,0.0,0.02780369,0.017789054,,,,
5,4,8,0.0,0.000217532,0.002900406,0.0026062760000000003,0.00021177000000000001,0.000689783,0.011299042,0.005596389,0.0,0.03441588,0.021413884,,,,
5,5,14,0.0,0.000377374,0.004790979,0.002985967,0.000363067,0.000846997,0.010112343,0.003315242,0.0,0.042067480000000004,0.026916775,,,,
5,6,4,0.0,0.000124741,0.001396864,0.000830936,0.000103605,0.00022096100000000001,0.001993377,0.000657068,0.0,0.0109163,0.006826937,,,,
6,0,1,1.932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6,1,1,0.0,2.5504e-05,0.000440277,0.00170775,2.7177e-05,0.000469104,0.015710809,0.006581126,0.0,0.0251191,0.017426228,,,,
6,2,2,0.0,5.4912e-05,0.000806107,0.0018807049999999999,5.23e-05,0.00051087,0.013890344,0.006508378,0.0,0.025347639999999998,0.016835443,,,,
6,3,4,0.0,0.000110756,0.001503029,0.002136601,0.00011269700000000001,0.000575789,0.01254191,0.006273078,0.0,0.02790156,0.01786912,,,,
6,4,8,0.0,0.000213131,0.00285247,0.002558507,0.000207679,0.000681334,0.010955265,0.004356507,0.0,0.032514030000000006,0.020962522,,,,
6,5,8,0.0,0.000212702,0.002693147,0.001448521,0.000207424,0.000413943,0.003341959,0.001672657,0.0,0.02123113,0.012865938,,,,
6,6,4,0.0,0.000104645,0.001342974,0.0007067460000000001,0.000103627,0.000199548,0.001610644,0.000587718,0.0,0.01033865,0.006320655,,,,
7,0,1,2.0101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7,1,1,0.0,2.5993e-05,0.000435239,0.00170751,2.6762e-05,0.000468516,0.015586352,0.006419049,0.0,0.0248467,0.017293805,,,,
7,2,2,0.0,5.5323e-05,0.000796769,0.001942664,5.6351e-05,0.000517006,0.014335257,0.006460189,0.0,0.02583394,0.017328702,,,,
7,3,4,0.0,0.000129821,0.0014366420000000001,0.002105183,0.000104214,0.000566635,0.013418472,0.006048544,0.0,0.028415469999999998,0.018691942,,,,
7,4,4,0.0,0.000108243,0.001488333,0.002065587,0.000110238,0.000548457,0.012184371,0.00540399,0.0,0.02668095,0.017475969,,,,
7,5,4,0.0,0.000110818,0.001482477,0.001800808,0.000105462,0.000492034,0.010341022,0.004773573,0.0,0.02404414,0.015583109,,,,
7,6,4,0.0,0.000142454,0.00146922,0.001773979,0.000109508,0.000449945,0.00866113,0.003231419,0.0,0.02065305,0.013831376,,,,
7,7,2,0.0,5.8927e-05,0.0007247099999999999,0.0007609260000000001,5.2857e-05,0.000172735,0.002779468,0.001457735,0.0,0.00866724,0.00536452,,,,
7,8,4,0.0,0.000117237,0.00137078,0.000909263,0.000104084,0.000241115,0.002450549,0.000745326,0.0,0.01145599,0.007298136,,,,
8,0,1,1.9376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8,1,1,0.0,3.9089e-05,0.00044481,0.00173436,2.6427e-05,0.000465352,0.015389952,0.006374917,0.0,0.024594,0.017103719,,,,
8,2,2,0.0,7.5704e-05,0.00081887,0.001954049,5.2383e-05,0.000512386,0.013814848,0.006292512,0.0,0.025116799999999998,0.016793222,,,,
8,3,4,0.0,0.00011418,0.0014880100000000001,0.002156476,0.000103803,0.000568456,0.012684141,0.005740316,0.0,0.02747903,0.017976923,,,,
8,4,6,0.0,0.000162572,0.002112836,0.0021575220000000003,0.000158712,0.000561941,0.010555667,0.004792455,0.0,0.02835657,0.018090191,,,,
8,5,8,0.0,0.000240989,0.0027411939999999997,0.0021433620000000002,0.000209798,0.000586689,0.008827691,0.003502713,0.0,0.02890072,0.018472931,,,,
8,6,8,0.0,0.000227157,0.00272999,0.001963446,0.00020769700000000001,0.000542481,0.008011837,0.002266468,0.0,0.02664763,0.017570045,,,,
9,0,1,2.012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9,1,1,0.0,2.6097e-05,0.000455085,0.00178097,2.6842e-05,0.000472579,0.015484792,0.006532982,0.0,0.0248777,0.017201009,,,,
9,2,2,0.0,7.809599999999999e-05,0.000848721,0.00203388,5.2527e-05,0.000520009,0.013753744,0.006399804,0.0,0.0251316,0.016695267,,,,
9,3,4,0.0,0.000119238,0.001504213,0.002239081,0.000104879,0.000579881,0.012548523,0.006085382,0.0,0.02778048,0.017873066,,,,
9,4,8,0.0,0.00021513199999999999,0.002800332,0.002565528,0.000208269,0.000689365,0.011534118,0.005215398,0.0,0.0339158,0.021492826,,,,
9,5,8,0.0,0.000217089,0.002737617,0.002217749,0.000215281,0.000609752,0.00962654,0.002963743,0.0,0.02924754,0.019383385,,,,
9,6,2,0.0,5.2397e-05,0.000665559,0.00030811399999999996,5.2300000000000004e-05,8.4583e-05,0.000507321,0.000297648,0.0,0.00488889,0.002899728,,,,
9,7,2,0.0,5.2734e-05,0.0006492539999999999,0.000252239,5.1888e-05,7.8296e-05,0.000285951,0.000142228,0.0,0.0044353,0.002628461,,,,
10,0,1,2.1377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10,1,1,0.0,2.6005e-05,0.00044876,0.00171079,2.6697e-05,0.000470232,0.015850336,0.006468766,0.0,0.0251649,0.017576103,,,,
10,2,2,0.0,5.3712000000000003e-05,0.0007962760000000001,0.001879425,5.1928e-05,0.000508689,0.014107683,0.006365572,0.0,0.025427230000000002,0.017049819,,,,
10,3,4,0.0,0.000106412,0.001474737,0.002128415,0.000104164,0.000570725,0.013229019,0.0062148,0.0,0.02858294,0.018591432,,,,
10,4,8,0.0,0.000213019,0.002774223,0.002494788,0.00020746,0.000679799,0.012046074,0.005366592,0.0,0.03450399,0.021967446,,,,
10,5,10,0.0,0.000262205,0.003378513,0.002404314,0.000259499,0.000690436,0.010504476,0.004141632,0.0,0.03514207,0.022604732,,,,
10,6,2,0.0,5.589e-05,0.0007236219999999999,0.001161271,5.1579e-05,0.000317322,0.007909529,0.001798648,0.0,0.01427036,0.010655089,,,,
11,0,1,1.9749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
11,1,1,0.0,2.5711e-05,0.000442143,0.0017147,2.6308e-05,0.000469423,0.015723186,0.006465945,0.0,0.0250282,0.017435148,,,,
11,2,2,0.0,5.3373000000000006e-05,0.000812164,0.001886197,5.1829e-05,0.000511029,0.013736543,0.006313188,0.0,0.024995700000000003,0.016651489,,,,
11,3,4,0.0,0.00011110699999999999,0.001501486,0.002178679,0.00010445,0.000582685,0.012557758,0.005942795,0.0,0.027664750000000002,0.017911071,,,,
11,4,8,0.0,0.000222443,0.002834818,0.0026032909999999998,0.000207913,0.000704576,0.011283257,0.004045012,0.0,0.032416389999999996,0.02123831,,,,
11,5,6,0.0,0.000162123,0.002015811,0.001243872,0.00015541,0.000355945,0.003297078,0.001464033,0.0,0.01714785,0.010554176,,,,
11,6,4,0.0,0.000103053,0.001320219,0.00055499,0.000103503,0.000176856,0.000745651,0.000335091,0.0,0.00913312,0.005441446,,,,
12,0,1,1.9982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
12,1,1,0.0,2.5132e-05,0.000456295,0.00181171,2.624e-05,0.000465804,0.015663329,0.006454116,0.0,0.0249171,0.017364386,,,,
12,2,2,0.0,5.9928e-05,0.000810754,0.001977043,5.1858000000000004e-05,0.000508162,0.014217293,0.006367115,0.0,0.02553596,0.017183294,,,,
12,3,4,0.0,0.000111432,0.001497462,0.0021705920000000003,0.000105987,0.00056528,0.013028062,0.006011822,0.0,0.02825779,0.018399588,,,,
12,4,6,0.0,0.00015998,0.0022066530000000003,0.00227794,0.000158259,0.000597344,0.010673094,0.005121876,0.0,0.02925651,0.018468628,,,,
12,5,10,0.0,0.000276446,0.003511156,0.002572778,0.000261912,0.000686797,0.009461048,0.003346758,0.0,0.03377261,0.021710733,,,,
12,6,4,0.0,0.000112855,0.001353918,0.0007295310000000001,0.000103736,0.000204804,0.001667243,0.000890314,0.0,0.01062625,0.00636157,,,,
12,7,2,0.0,5.2116e-05,0.000677656,0.00042433,5.1939e-05,0.00011649,0.001264506,0.000414312,0.0,0.00579588,0.003638784,,,,
13,0,1,2.1348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13,1,1,0.0,2.6295e-05,0.000506892,0.00179233,2.6916e-05,0.000466751,0.015698882,0.006500588,0.0,0.0251082,0.017443954,,,,
13,2,2,0.0,6.8265e-05,0.0007846750000000001,0.001894881,5.2518e-05,0.000510619,0.014188639,0.005740371,0.0,0.02494946,0.017177669,,,,
13,3,2,0.0,5.7875e-05,0.0008164730000000001,0.001659455,5.2123e-05,0.000422305,0.010173056,0.0050119,0.0,0.02002925,0.013019987,,,,
13,4,4,0.0,0.000126132,0.0015430490000000001,0.002079816,0.00010723,0.000511231,0.008993446,0.004818247,0.0,0.02320903,0.014462443,,,,
13,5,8,0.0,0.000236235,0.002830932,0.0023468020000000003,0.000210356,0.000625911,0.008031017,0.003458789,0.0,0.028721339999999998,0.018121445,,,,
13,6,8,0.0,0.000237013,0.002756721,0.001609511,0.000208784,0.00042805,0.003522459,0.001332867,0.0,0.02128696,0.01313842,,,,
14,0,1,2.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14,1,1,0.0,2.5458e-05,0.000428639,0.00172813,2.6919e-05,0.000467883,0.015931865,0.00668641,0.0,0.025461,0.017637475,,,,
14,2,2,0.0,5.6515e-05,0.000792634,0.00191955,5.2025e-05,0.000520606,0.014152039,0.006630061,0.0,0.0257787,0.017119134,,,,
14,3,4,0.0,0.000114837,0.0015025939999999999,0.0021764970000000003,0.00010375900000000001,0.000580641,0.012525576,0.005815982,0.0,0.02737755,0.017856174,,,,
14,4,6,0.0,0.000166907,0.002155702,0.002323714,0.000155827,0.00060522,0.010873603,0.004506546,0.0,0.02848188,0.01853139,,,,
14,5,6,0.0,0.000156387,0.002060343,0.001505773,0.000156401,0.000403775,0.0049472200000000004,0.002588501,0.0,0.02010352,0.012227862,,,,
14,6,6,0.0,0.000159528,0.002052235,0.001336452,0.000162256,0.000367859,0.004045555,0.001626657,0.0,0.018155030000000003,0.011349874,,,,
14,7,2,0.0,5.2296e-05,0.0006788790000000001,0.00037889200000000003,5.1923000000000004e-05,0.000108453,0.000981742,0.000498288,0.0,0.00556713,0.003352353,,,,
14,8,2,0.0,5.3608000000000006e-05,0.000682904,0.000351892,5.1668e-05,0.000103246,0.000787565,0.000274003,0.0,0.005152,0.003181665,,,,
15,0,1,2.0846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15,1,1,0.0,2.577e-05,0.000416796,0.00171418,2.6678e-05,0.000463631,0.015694082,0.006495707,0.0,0.0250295,0.017411349,,,,
15,2,2,0.0,5.3157e-05,0.000781254,0.001849472,5.2428e-05,0.000502733,0.014849567,0.006363604,0.0,0.026101449999999998,0.017714025,,,,
15,3,4,0.0,0.000107701,0.001448763,0.002079782,0.00010904,0.000577775,0.013106176,0.006050397,0.0,0.02809628,0.018350899,,,,
15,4,4,0.0,0.000108962,0.001478404,0.001989061,0.000103665,0.000532232,0.011169616,0.004725262,0.0,0.024858500000000002,0.016371907,,,,
15,5,6,0.0,0.000160096,0.002107589,0.001614816,0.000156184,0.000447921,0.005996199,0.002952051,0.0,0.02154839,0.013353928,,,,
15,6,6,0.0,0.000159921,0.00202823,0.00134146,0.000155262,0.000382221,0.004506934,0.002148706,0.0,0.01897756,0.011719399,,,,
15,7,2,0.0,5.8949999999999996e-05,0.000719771,0.000709105,5.1809e-05,0.000191331,0.003121308,0.00140423,0.0,0.00885915,0.00567338,,,,
15,8,2,0.0,5.4532e-05,0.000686361,0.0006635629999999999,5.172e-05,0.000182513,0.002914416,0.000857439,0.0,0.00805158,0.005418165,,,,
16,0,1,2.0071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
16,1,1,0.0,2.614e-05,0.000445996,0.00171658,2.6134e-05,0.000466205,0.015844902,0.006592187,0.0,0.0252824,0.017545915,,,,
16,2,2,0.0,5.4646000000000005e-05,0.000787828,0.001874791,5.1838e-05,0.000519438,0.014074294,0.006501942,0.0,0.02553599,0.017022924,,,,
16,3,4,0.0,0.00010823,0.001483453,0.002153886,0.000104113,0.00058219,0.012617086,0.00623709,0.0,0.02798537,0.017971458,,,,
16,4,8,0.0,0.000217299,0.00277741,0.002578229,0.000207722,0.000673319,0.010879172,0.004294471,0.0,0.03240215,0.020851103,,,,
16,5,10,0.0,0.000266769,0.0033459329999999997,0.001689191,0.000260559,0.000467487,0.002996939,0.001554371,0.0,0.02503466,0.014883584,,,,
16,6,8,0.0,0.00022346,0.002632302,0.001127691,0.00020848900000000002,0.000336148,0.001270586,0.00060426,0.0,0.01784094,0.010571876,,,,
17,0,1,1.9693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
17,1,1,0.0,2.6103e-05,0.0004405,0.00173241,2.6459000000000002e-05,0.000466916,0.015611084,0.006447488,0.0,0.0248797,0.017320853,,,,
17,2,2,0.0,5.6115e-05,0.0007934940000000001,0.0018506240000000001,5.1743e-05,0.000505933,0.014667786,0.006340268,0.0,0.02588657,0.017532492,,,,
17,3,4,0.0,0.000106531,0.001462456,0.002086135,0.000103608,0.000571718,0.012865562,0.005843997,0.0,0.02757817,0.018063825,,,,
17,4,4,0.0,0.000111104,0.001491507,0.001946057,0.000104028,0.000529223,0.010419245,0.004444154,0.0,0.02388444,0.015714856,,,,
17,5,6,0.0,0.000161933,0.002126697,0.001582729,0.000159579,0.000429656,0.005466926,0.002727582,0.0,0.02121714,0.012994056,,,,
17,6,8,0.0,0.000209504,0.002710469,0.001577295,0.000207586,0.000458423,0.004239701,0.001660954,0.0,0.02231618,0.01379801,,,,
17,7,4,0.0,0.000108713,0.001326467,0.000661837,0.000103342,0.00019311100000000002,0.00141399,0.000525541,0.0,0.01001813,0.006142782,,,,
18,0,1,1.9065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
18,1,1,0.0,2.5703e-05,0.000435811,0.0017166,2.6135e-05,0.000462998,0.01543752,0.00638314,0.0,0.024649,0.017125691,,,,
18,2,2,0.0,5.4875e-05,0.0008005709999999999,0.0019149739999999998,5.2326e-05,0.000510942,0.014757829,0.006347327,0.0,0.02604181,0.01769916,,,,
18,3,2,0.0,6.1714e-05,0.001425591,0.003246811,7.2138e-05,0.00080883,0.022875966,0.011599352,0.0,0.04132388,0.02708878,,,,
18,4,4,0.0,0.00021718600000000002,0.0030534100000000003,0.004312382,0.000140961,0.000916293,0.021112156,0.010605323,0.0,0.05074436,0.033027916,,,,
18,5,4,0.0,0.00031619199999999997,0.0037086420000000003,0.00443501,0.000171236,0.000708875,0.01320084,0.007781529,0.0,0.03642884,0.022425918,,,,
18,6,4,0.0,0.000592731,0.003410844,0.002924144,0.000178303,0.00047755,0.005737547,0.002864733,0.0,0.02306171,0.014345124,,,,
18,7,4,0.0,0.000128507,0.0014098449999999998,0.00133033,0.000104982,0.000290331,0.00391129,0.001662973,0.0,0.01409012,0.008853871,,,,
18,8,6,0.0,0.00020960100000000001,0.002114204,0.0011782729999999999,0.000156491,0.000260194,0.001159917,0.000511242,0.0,0.01365728,0.008208494,,,,
19,0,1,2.0282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
19,1,1,0.0,2.616e-05,0.000430006,0.00171341,2.6391000000000002e-05,0.00047143,0.015587062,0.00649683,0.0,0.024908,0.017294862,,,,
19,2,2,0.0,5.5303e-05,0.000846655,0.001896152,5.1743e-05,0.000503404,0.014935363,0.006368514,0.00889938,0.02617428,0.017839865,,,,
19,3,2,0.0,8.6379e-05,0.000824957,0.0018319539999999998,5.2402e-05,0.000480351,0.01266287,0.005933963,0.0,0.02359555,0.015605466,,,,
19,4,4,0.0,0.00011156800000000001,0.001513873,0.002124556,0.000105349,0.00054883,0.011894552,0.005660995,0.0,0.02671376,0.017264169,,,,
19,5,6,0.0,0.000179461,0.002168755,0.002347422,0.000155578,0.000585562,0.010928697,0.004818682,0.0,0.02873005,0.018526656,,,,
19,6,8,0.0,0.000211838,0.002727467,0.002289546,0.000210313,0.000631301,0.010216571,0.002852795,0.0,0.02976923,0.019986214,,,,
