tree,depth,nodes,Selecting Bootstrapped Samples,Initialization of FindBestCondOblique,SampleProjection,ApplyProjection,Bucket Allocation & Initialization=0,Filling & Finalizing the Buckets,SortFeature,ScanSplits,Post-processing after Training all Trees,EvaluateProjection,FillExampleBucketSet (next 3 calls),,  ,Parameter,Value
7,18,32,0.0,0.001897248,0.029631402,0.036954097,0.001017974,0.002944239,0.038174402,0.018076108,0.0,0.15203117,0.09467583,,,,
7,19,26,0.0,0.001919152,0.02664518,0.023461394,0.000903351,0.002082856,0.019724909,0.008751552,0.0,0.10749932,0.067388929,,,,
7,20,14,0.0,0.000613734,0.008991343,0.010657702,0.000365858,0.00088162,0.008144565,0.003501257,0.0,0.04070731,0.025222655,,,,
7,21,4,0.0,0.000161168,0.002554078,0.002998605,0.000103927,0.000230344,0.001978432,0.001121858,0.0,0.01144137,0.006914819,,,,
7,22,4,0.0,0.000167008,0.002496074,0.002072607,0.00010416700000000001,0.000208135,0.001202779,0.000617447,0.0,0.00998613,0.00599512,,,,
7,23,2,0.0,7.396e-05,0.001150669,0.0006579960000000001,5.2497e-05,8.5081e-05,0.000237314,0.000106185,0.0,0.0043424299999999996,0.002618766,,,,
8,0,1,0.000692024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8,1,1,0.0,0.000194015,0.00351494,0.0465506,6.9418e-05,0.012346041,0.586116736,0.212467895,0.0,0.824836,0.6051902,,,,
8,2,2,0.0,0.000209999,0.004284491,0.04047482,8.6218e-05,0.009329527,0.43091943,0.158951093,0.0,0.612486,0.446285756,,,,
8,3,4,0.0,0.000261222,0.004660697,0.03502467,0.00012551200000000001,0.007255798,0.315606298,0.114492009,0.0,0.45139180999999995,0.329393473,,,,
8,4,8,0.0,0.000409743,0.009790064,0.049330378999999994,0.000241931,0.008690255,0.3540097,0.139153696,0.0,0.5264853899999999,0.375421774,,,,
8,5,12,0.0,0.00084633,0.010426249,0.045093381,0.000319667,0.00590721,0.221394505,0.082559129,0.0,0.33924347,0.242982067,,,,
8,6,24,0.0,0.001401964,0.020458145,0.056786251,0.000668792,0.006372295,0.206142707,0.081784174,0.0,0.35126528,0.244220633,,,,
8,7,24,0.0,0.001474429,0.022183058,0.06245961,0.000692421,0.006899107,0.212849954,0.089104662,0.0,0.36842548,0.252934521,,,,
8,8,40,0.0,0.002661089,0.037338811,0.073972154,0.001208977,0.007138609,0.193432087,0.082832453,0.0,0.38330732,0.257107978,,,,
8,9,48,0.0,0.003101865,0.043397321,0.0704294,0.001480366,0.006699852,0.149585924,0.06292757,0.0,0.33912037,0.225406385,,,,
8,10,46,0.0,0.002966357,0.044060511,0.076932154,0.001459374,0.007065969,0.161609794,0.078919528,0.0,0.36962147,0.237535952,,,,
8,11,38,0.0,0.002413998,0.037230264,0.058280627,0.001240381,0.005446536,0.116867468,0.054909618,0.0,0.2755478,0.179106462,,,,
8,12,38,0.0,0.002635433,0.037396147,0.051709933,0.0012418800000000001,0.004683549,0.08911296,0.038774739,0.0,0.23336133,0.151979369,,,,
8,13,32,0.0,0.00238386,0.032316453,0.041776892,0.001058331,0.0036959609999999998,0.066186252,0.028820943,0.0,0.18446816,0.11987252,,,,
8,14,22,0.0,0.001120422,0.015990914,0.029961275,0.000575807,0.002474772,0.048397759,0.022610715,0.0,0.11938735,0.076856289,,,,
8,15,18,0.0,0.00113659,0.016625716,0.030349695,0.000542931,0.002264505,0.042159447,0.02143011,0.0,0.11175441,0.071197991,,,,
8,16,24,0.0,0.001530847,0.022389879,0.031487391,0.00073815,0.002442926,0.036723256,0.017667653,0.0,0.11732454,0.073731013,,,,
8,17,24,0.0,0.0016019229999999999,0.025457881,0.030955655999999998,0.000814856,0.002405614,0.032546039,0.017833138,0.0,0.11782317,0.073063264,,,,
8,18,20,0.0,0.001684624,0.02530925,0.025871515,0.000791723,0.002090387,0.025126057,0.011499461,0.0,0.10161547,0.064108392,,,,
8,19,16,0.0,0.001641484,0.021159275,0.014512997,0.000654936,0.001355193,0.009437419,0.004869851,0.0,0.06707365,0.041216727,,,,
8,20,12,0.0,0.00078046,0.01344614,0.011214593,0.000446126,0.001026872,0.009685289,0.00376384,0.0,0.04877918,0.031080799,,,,
8,21,4,0.0,0.00038823600000000003,0.005865604999999999,0.0048459869999999995,0.0001795,0.000415894,0.00412922,0.0014007,0.0,0.01989433,0.012848376,,,,
9,0,1,0.000289169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9,1,1,0.0,4.2779e-05,0.00107323,0.0211703,2.9037e-05,0.005437495,0.26574816,0.077879817,0.0,0.354346,0.272771428,,,,
9,2,2,0.0,0.00011370099999999999,0.0018977949999999999,0.02355744,5.2648e-05,0.005099114,0.248677645,0.077180787,0.0,0.3383421,0.256822051,,,,
9,3,4,0.0,0.000231018,0.003201812,0.02880676,0.000108733,0.005169826,0.224871936,0.076310994,0.0,0.3178539,0.235317446,,,,
9,4,8,0.0,0.000552631,0.008428,0.048681562,0.000248983,0.006183131,0.227374651,0.087771452,0.0,0.35377978,0.250819232,,,,
9,5,16,0.0,0.001356734,0.015723168,0.056040819,0.000496075,0.006371209,0.203581921,0.085029537,0.0,0.34747851,0.239007906,,,,
9,6,26,0.0,0.0014705809999999999,0.022909637,0.064355197,0.000790032,0.00662494,0.178947389,0.078266117,0.0,0.34001751,0.229938806,,,,
9,7,36,0.0,0.0019883599999999998,0.032145994,0.076446554,0.001109299,0.006749305,0.16243172,0.076018645,0.0,0.34850087,0.228746272,,,,
9,8,54,0.0,0.002878487,0.04579222,0.089705816,0.001620615,0.007224659,0.144877635,0.06758154,0.0,0.36194241,0.234758019,,,,
9,9,66,0.0,0.003535112,0.0534335,0.087826979,0.001927643,0.00716988,0.124417295,0.057553008,0.364404,0.35480656,0.227718657,,,,
9,10,62,0.0,0.0032721490000000002,0.050400659,0.071672921,0.001816295,0.005917049,0.089868114,0.042542474,0.0,0.28662930999999997,0.181708124,,,,
9,11,52,0.0,0.002376507,0.037397531,0.049984806,0.00143896,0.004351056,0.063528014,0.028537009,0.0,0.21215905,0.134828351,,,,
9,12,36,0.0,0.001679374,0.026797171,0.031297259,0.001013862,0.002854117,0.03690867,0.018282042,0.0,0.13975102,0.087241349,,,,
9,13,30,0.0,0.001433114,0.021903506,0.025902961000000002,0.000845243,0.002253278,0.02887213,0.012936536,0.0,0.1098398,0.069246281,,,,
9,14,14,0.0,0.000901341,0.013383818,0.016518318,0.000444105,0.001281038,0.017926946,0.008044577,0.0,0.06214447,0.039539312,,,,
9,15,10,0.0,0.000421843,0.006506503,0.008076742,0.00026514700000000003,0.000755637,0.011093183,0.005342072,0.0,0.03787006,0.023757496,,,,
9,16,6,0.0,0.000244052,0.003951171,0.006071804,0.000159762,0.000529193,0.008689846,0.004146578,0.0,0.02563697,0.016297298,,,,
9,17,4,0.0,0.000190352,0.002945787,0.00555677,0.00010406200000000001,0.000390194,0.006449416,0.003425812,0.0,0.01873665,0.011650589,,,,
9,18,8,0.0,0.000355733,0.005471689,0.00633493,0.000212297,0.000542642,0.005970043,0.002572856,0.0,0.025563060000000002,0.015994535,,,,
9,19,2,0.0,0.00010361100000000001,0.001470237,0.00234452,5.2233e-05,0.000159206,0.002352309,0.001282116,0.0,0.007996159999999999,0.004875263,,,,
9,20,4,0.0,0.000163516,0.002616008,0.002744948,0.00010454,0.00023575,0.001980698,0.000939711,0.0,0.01118721,0.00680824,,,,
9,21,2,0.0,7.4677e-05,0.001227063,0.001019991,5.1978e-05,0.000104317,0.000679668,0.000377932,0.0,0.00513331,0.003079404,,,,
9,22,2,0.0,7.4034e-05,0.001219806,0.0008245559999999999,5.2081e-05,9.7035e-05,0.000477518,0.00022471,0.0,0.00470763,0.002824493,,,,
